217	1.989515	0.008713
218	1.9969354	0.008715
219	2.004355	0.008716
220	2.0117745	0.008718
221	2.0191931	0.008719
222	2.0266117	0.008721
223	2.0340304	0.008722
224	2.0414471	0.008722
225	2.0488648	0.008725
226	2.0562806	0.008725
227	2.0636964	0.008727
228	2.0711123	0.008729
229	2.0785272	0.00873
230	2.0859421	0.008732
231	2.0933561	0.008732
232	2.1007691	0.008734
233	2.1081821	0.008736
234	2.1155942	0.008737
235	2.1230063	0.008739
236	2.1304175	0.00874
237	2.1378287	0.008741
238	2.145239	0.008743
239	2.1526483	0.008744
240	2.1600576	0.008746
241	2.1674669	0.008747
242	2.1748754	0.008748
243	2.1822828	0.00875
244	2.1896903	0.008751
245	2.1970968	0.008753
246	2.2045034	0.008754
247	2.211909	0.008755
248	2.2193147	0.008757
249	2.2267194	0.008758
250	2.2341231	0.00876
251	2.2415269	0.008761
252	2.2489298	0.008763
253	2.2563326	0.008764
254	2.2637346	0.008765
255	2.2711365	0.008767
256	2.2785375	0.008767
257	2.2859386	0.00877
258	2.2933387	0.00877
259	2.3007378	0.008772
260	2.308136	0.008774
261	2.3155342	0.008775
262	2.3229325	0.008777
263	2.3303298	0.008777
264	2.3377262	0.008779
265	2.3451216	0.008781
266	2.3525171	0.008782
267	2.3599126	0.008783
268	2.3673071	0.008785
269	2.3747007	0.008786
270	2.3820934	0.008788
271	2.3894861	0.008789
272	2.3968778	0.00879
273	2.4042696	0.008792
274	2.4116604	0.008793
275	2.4190513	0.008795
276	2.4264402	0.008796
277	2.4338302	0.008796
278	2.4412182	0.008799
279	2.4486063	0.0088
280	2.4559944	0.008802
281	2.4633816	0.008803
282	2.4707679	0.008803
283	2.4781531	0.008806
284	2.4855385	0.008807
285	2.4929238	0.008809
